id,gender,race,age,path
000643,female,Asian,53,000643_female_Asian_53
000644,female,Asian,54,000644_female_Asian_54
000645,female,Asian,57,000645_female_Asian_57
000646,female,Asian,51,000646_female_Asian_51
000647,female,Asian,53,000647_female_Asian_53
000650,male,Asian,54,000650_male_Asian_54
000651,male,Asian,54,000651_male_Asian_54
000652,female,Asian,58,000652_female_Asian_58
000653,female,Asian,52,000653_female_Asian_52
000654,female,Asian,53,000654_female_Asian_53
000655,male,Asian,53,000655_male_Asian_53
000656,female,Asian,57,000656_female_Asian_57
000657,female,Asian,52,000657_female_Asian_52
000658,male,Asian,58,000658_male_Asian_58
000659,male,Asian,58,000659_male_Asian_58
000661,male,Asian,55,000661_male_Asian_55
000662,female,Asian,53,000662_female_Asian_53
000663,female,Asian,57,000663_female_Asian_57
000664,female,Asian,55,000664_female_Asian_55
000665,female,Asian,54,000665_female_Asian_54
000667,female,Asian,57,000667_female_Asian_57
000668,female,Asian,53,000668_female_Asian_53
000669,female,Asian,58,000669_female_Asian_58
000670,female,Asian,51,000670_female_Asian_51
000671,female,Asian,55,000671_female_Asian_55
000672,female,Asian,53,000672_female_Asian_53
000673,female,Asian,54,000673_female_Asian_54
000675,female,Asian,59,000675_female_Asian_59
000676,female,Asian,57,000676_female_Asian_57
000678,female,Asian,52,000678_female_Asian_52
000679,female,Asian,55,000679_female_Asian_55
000684,female,Asian,56,000684_female_Asian_56
000685,male,Asian,19,000685_male_Asian_19
000686,female,Asian,52,000686_female_Asian_52
000687,male,Asian,50,000687_male_Asian_50
000688,female,Asian,57,000688_female_Asian_57
000689,female,Asian,57,000689_female_Asian_57
000690,female,Asian,51,000690_female_Asian_51
000691,female,Asian,56,000691_female_Asian_56
000692,female,Asian,55,000692_female_Asian_55
000693,female,Asian,54,000693_female_Asian_54
000694,female,Asian,54,000694_female_Asian_54
000695,female,Asian,53,000695_female_Asian_53
000696,female,Asian,58,000696_female_Asian_58
000697,female,Asian,58,000697_female_Asian_58
000698,female,Asian,55,000698_female_Asian_55
000699,female,Asian,57,000699_female_Asian_57
000700,female,Asian,50,000700_female_Asian_50
000711,female,Asian,53,000711_female_Asian_53
000712,female,Asian,50,000712_female_Asian_50
000713,female,Asian,51,000713_female_Asian_51
000714,female,Asian,51,000714_female_Asian_51
000715,female,Asian,56,000715_female_Asian_56
000716,male,Asian,51,000716_male_Asian_51
000717,female,Asian,51,000717_female_Asian_51
000718,female,Asian,56,000718_female_Asian_56
000719,female,Asian,53,000719_female_Asian_53
000720,female,Asian,56,000720_female_Asian_56
000721,female,Asian,53,000721_female_Asian_53
000722,female,Asian,56,000722_female_Asian_56
000723,female,Asian,56,000723_female_Asian_56
000724,female,Asian,57,000724_female_Asian_57
000725,female,Asian,50,000725_female_Asian_50
000726,female,Asian,56,000726_female_Asian_56
000728,female,Asian,58,000728_female_Asian_58
000729,female,Asian,52,000729_female_Asian_52
000730,female,Asian,51,000730_female_Asian_51
000731,male,Asian,58,000731_male_Asian_58
000732,female,Asian,54,000732_female_Asian_54
000733,female,Asian,56,000733_female_Asian_56
000735,female,Asian,51,000735_female_Asian_51
000736,female,Asian,53,000736_female_Asian_53
000737,female,Asian,56,000737_female_Asian_56
000738,female,Asian,53,000738_female_Asian_53
000739,female,Asian,52,000739_female_Asian_52
000740,female,Asian,52,000740_female_Asian_52
000741,female,Asian,50,000741_female_Asian_50
000742,female,Asian,58,000742_female_Asian_58
000743,female,Asian,51,000743_female_Asian_51
000745,female,Asian,51,000745_female_Asian_51
000746,female,Asian,53,000746_female_Asian_53
000747,female,Asian,52,000747_female_Asian_52
000748,female,Asian,55,000748_female_Asian_55
000748-1,female,Asian,54,000748-1_female_Asian_54
000750,female,Asian,52,000750_female_Asian_52
000751,female,Asian,56,000751_female_Asian_56
000754,female,Asian,50,000754_female_Asian_50
000755,female,Asian,53,000755_female_Asian_53
000758,female,Asian,56,000758_female_Asian_56
000759,female,Asian,57,000759_female_Asian_57
000760,female,Asian,50,000760_female_Asian_50
000763,female,Asian,55,000763_female_Asian_55
000764,female,Asian,56,000764_female_Asian_56
000765,female,Asian,57,000765_female_Asian_57
000766,female,Asian,53,000766_female_Asian_53
000767,female,Asian,56,000767_female_Asian_56
000768,female,Asian,58,000768_female_Asian_58
000769,female,Asian,56,000769_female_Asian_56
000770,female,Asian,50,000770_female_Asian_50
000771,female,Asian,58,000771_female_Asian_58
000772,female,Asian,54,000772_female_Asian_54
000773,female,Asian,57,000773_female_Asian_57
000775,male,Asian,56,000775_male_Asian_56
000776,female,Asian,57,000776_female_Asian_57
000778,female,Asian,56,000778_female_Asian_56
000779,female,Asian,50,000779_female_Asian_50
000781,male,Asian,51,000781_male_Asian_51
000782,female,Asian,58,000782_female_Asian_58
000783,male,Asian,58,000783_male_Asian_58
000786,female,Asian,50,000786_female_Asian_50
000789,female,Asian,54,000789_female_Asian_54
000797,female,Asian,56,000797_female_Asian_56
000799,female,Asian,51,000799_female_Asian_51
000801,male,Asian,59,000801_male_Asian_59
000802,female,Asian,52,000802_female_Asian_52
000807,male,Asian,59,000807_male_Asian_59
000808,male,Asian,54,000808_male_Asian_54
000809,male,Asian,51,000809_male_Asian_51
000810,male,Asian,58,000810_male_Asian_58
000811,male,Asian,55,000811_male_Asian_55
000812,male,Asian,55,000812_male_Asian_55
000814,male,Asian,56,000814_male_Asian_56
000815,female,Asian,51,000815_female_Asian_51
000816,female,Asian,54,000816_female_Asian_54
000817,female,Asian,52,000817_female_Asian_52
000818,female,Asian,52,000818_female_Asian_52
000819,female,Asian,57,000819_female_Asian_57
000820,female,Asian,51,000820_female_Asian_51
000821,male,Asian,56,000821_male_Asian_56
000824,female,Asian,55,000824_female_Asian_55
000825,male,Asian,53,000825_male_Asian_53
000826,female,Asian,55,000826_female_Asian_55
000827,female,Asian,55,000827_female_Asian_55
000829,female,Asian,55,000829_female_Asian_55
000830,female,Asian,55,000830_female_Asian_55
000831,female,Asian,55,000831_female_Asian_55
000900,female,Asian,48,000900_female_Asian_48
000901,female,Asian,49,000901_female_Asian_49
001002,female,Asian,42,001002_female_Asian_42
001003,male,Asian,24,001003_male_Asian_24
001004,female,Asian,23,001004_female_Asian_23
001005,male,Asian,24,001005_male_Asian_24
001006,female,Asian,19,001006_female_Asian_19
001008,female,Asian,58,001008_female_Asian_58
001009,female,Asian,40,001009_female_Asian_40
001010,male,Asian,59,001010_male_Asian_59
001011,male,Asian,30,001011_male_Asian_30
001012,female,Asian,18,001012_female_Asian_18
001013,female,Asian,25,001013_female_Asian_25
001014,male,Asian,19,001014_male_Asian_19
001015,female,Asian,22,001015_female_Asian_22
001016,male,Asian,26,001016_male_Asian_26
001017,male,Asian,24,001017_male_Asian_24
001018,female,Asian,25,001018_female_Asian_25
001019,male,Asian,29,001019_male_Asian_29
001021,female,Asian,58,001021_female_Asian_58
001022,male,Asian,21,001022_male_Asian_21
001023,male,Asian,19,001023_male_Asian_19
001024,male,Asian,58,001024_male_Asian_58
001024-1,female,Asian,24,001024-1_female_Asian_24
001025,male,Asian,19,001025_male_Asian_19
001026,male,Asian,57,001026_male_Asian_57
001026-1,male,Asian,25,001026-1_male_Asian_25
001027,male,Asian,55,001027_male_Asian_55
001028,female,Asian,25,001028_female_Asian_25
001029,male,Asian,59,001029_male_Asian_59
001029-1,female,Asian,23,001029-1_female_Asian_23
001030,male,Asian,26,001030_male_Asian_26
001031,female,Asian,45,001031_female_Asian_45
001032,female,Asian,25,001032_female_Asian_25
001033,female,Asian,19,001033_female_Asian_19
001034,male,Asian,27,001034_male_Asian_27
001035,female,Asian,25,001035_female_Asian_25
001036,female,Asian,25,001036_female_Asian_25
001037,male,Asian,18,001037_male_Asian_18
001038,male,Asian,60,001038_male_Asian_60
001038-1,male,Asian,20,001038-1_male_Asian_20
001039,female,Asian,25,001039_female_Asian_25
001040,male,Asian,30,001040_male_Asian_30
001041,female,Asian,25,001041_female_Asian_25
001042,male,Asian,19,001042_male_Asian_19
001043,male,Asian,60,001043_male_Asian_60
001043-1,male,Asian,23,001043-1_male_Asian_23
001044,female,Asian,25,001044_female_Asian_25
001045,male,Asian,19,001045_male_Asian_19
001046,female,Asian,25,001046_female_Asian_25
001047,male,Asian,60,001047_male_Asian_60
001047-1,male,Asian,20,001047-1_male_Asian_20
001048,female,Asian,59,001048_female_Asian_59
001049,female,Asian,55,001049_female_Asian_55
001050,male,Asian,19,001050_male_Asian_19
001051,female,Asian,25,001051_female_Asian_25
001053,male,Asian,26,001053_male_Asian_26
001054,female,Asian,24,001054_female_Asian_24
001055,female,Asian,25,001055_female_Asian_25
001056,female,Asian,25,001056_female_Asian_25
001057,female,Asian,25,001057_female_Asian_25
001058,female,Asian,28,001058_female_Asian_28
001059,female,Asian,25,001059_female_Asian_25
001060,female,Asian,25,001060_female_Asian_25
001061,male,Asian,25,001061_male_Asian_25
001062,female,Asian,25,001062_female_Asian_25
001063,female,Asian,60,001063_female_Asian_60
001064,female,Asian,44,001064_female_Asian_44
001065,male,Asian,26,001065_male_Asian_26
001066,female,Asian,25,001066_female_Asian_25
001067,male,Asian,24,001067_male_Asian_24
001068,female,Asian,25,001068_female_Asian_25
001069,female,Asian,19,001069_female_Asian_19
001070,female,Asian,58,001070_female_Asian_58
001071,male,Asian,45,001071_male_Asian_45
001072,female,Asian,25,001072_female_Asian_25
001073,female,Asian,25,001073_female_Asian_25
001074,female,Asian,19,001074_female_Asian_19
001076,male,Asian,48,001076_male_Asian_48
001077,male,Asian,19,001077_male_Asian_19
001079,female,Asian,23,001079_female_Asian_23
001080,female,Asian,23,001080_female_Asian_23
001082,female,Asian,51,001082_female_Asian_51
001083,female,Asian,34,001083_female_Asian_34
001084,female,Asian,26,001084_female_Asian_26
001085,male,Asian,26,001085_male_Asian_26
001087,female,Asian,25,001087_female_Asian_25
001088,male,Asian,24,001088_male_Asian_24
001089,female,Asian,25,001089_female_Asian_25
001090,male,Asian,34,001090_male_Asian_34
001091,female,Asian,19,001091_female_Asian_19
001092,female,Asian,18,001092_female_Asian_18
001094,male,Asian,23,001094_male_Asian_23
001095,male,Asian,25,001095_male_Asian_25
001096,male,Asian,22,001096_male_Asian_22
001097,female,Asian,39,001097_female_Asian_39
001098,male,Asian,23,001098_male_Asian_23
001099,male,Asian,25,001099_male_Asian_25
001100,female,Asian,43,001100_female_Asian_43
001101,male,Asian,60,001101_male_Asian_60
001102,female,Asian,60,001102_female_Asian_60
001104,female,Asian,58,001104_female_Asian_58
001105,male,Asian,25,001105_male_Asian_25
001106,female,Asian,60,001106_female_Asian_60
001107,male,Asian,25,001107_male_Asian_25
001108,female,Asian,23,001108_female_Asian_23
001110,male,Asian,25,001110_male_Asian_25
001112,male,Asian,28,001112_male_Asian_28
001113,male,Asian,18,001113_male_Asian_18
001114,male,Asian,26,001114_male_Asian_26
001115,female,Asian,23,001115_female_Asian_23
001116,female,Asian,25,001116_female_Asian_25
001118,female,Asian,19,001118_female_Asian_19
001119,female,Asian,27,001119_female_Asian_27
001120,female,Asian,28,001120_female_Asian_28
001122,male,Asian,25,001122_male_Asian_25
001123,female,Asian,25,001123_female_Asian_25
001124,male,Asian,30,001124_male_Asian_30
001125,female,Asian,27,001125_female_Asian_27
001127,male,Asian,18,001127_male_Asian_18
001128,female,Asian,18,001128_female_Asian_18
001129,male,Asian,20,001129_male_Asian_20
001130,male,Asian,23,001130_male_Asian_23
001131,female,Asian,22,001131_female_Asian_22
001131-1,male,Asian,22,001131-1_male_Asian_22
001132,female,Asian,43,001132_female_Asian_43
001132-1,male,Asian,25,001132-1_male_Asian_25
001133,male,Asian,56,001133_male_Asian_56
001135,male,Asian,23,001135_male_Asian_23
001136,male,Asian,26,001136_male_Asian_26
001137,male,Asian,24,001137_male_Asian_24
001138,female,Asian,23,001138_female_Asian_23
001139,female,Asian,19,001139_female_Asian_19
001140,female,Asian,22,001140_female_Asian_22
001141,male,Asian,23,001141_male_Asian_23
001142,female,Asian,19,001142_female_Asian_19
001143,female,Asian,35,001143_female_Asian_35
001144,male,Asian,28,001144_male_Asian_28
001145,male,Asian,20,001145_male_Asian_20
001146,male,Asian,45,001146_male_Asian_45
001147,male,Asian,35,001147_male_Asian_35
001148,female,Asian,58,001148_female_Asian_58
001149,female,Asian,20,001149_female_Asian_20
001150,male,Asian,23,001150_male_Asian_23
001151,male,Asian,23,001151_male_Asian_23
001152,male,Asian,60,001152_male_Asian_60
001153,female,Asian,25,001153_female_Asian_25
001154,female,Asian,23,001154_female_Asian_23
001155,male,Asian,28,001155_male_Asian_28
001156,female,Asian,58,001156_female_Asian_58
001157,female,Asian,24,001157_female_Asian_24
001158,female,Asian,56,001158_female_Asian_56
001159,male,Asian,24,001159_male_Asian_24
001161,male,Asian,40,001161_male_Asian_40
001162,male,Asian,23,001162_male_Asian_23
001163,male,Asian,23,001163_male_Asian_23
001164,female,Asian,20,001164_female_Asian_20
001165,female,Asian,44,001165_female_Asian_44
001167,male,Asian,23,001167_male_Asian_23
001168,male,Asian,28,001168_male_Asian_28
001169,female,Asian,55,001169_female_Asian_55
001170,female,Asian,55,001170_female_Asian_55
001171,male,Asian,20,001171_male_Asian_20
001172,female,Asian,60,001172_female_Asian_60
001173,male,Asian,30,001173_male_Asian_30
001174,male,Asian,25,001174_male_Asian_25
001175,male,Asian,60,001175_male_Asian_60
001176,male,Asian,18,001176_male_Asian_18
001177,female,Asian,20,001177_female_Asian_20
001178,female,Asian,24,001178_female_Asian_24
001179,male,Asian,54,001179_male_Asian_54
001179-1,female,Asian,24,001179-1_female_Asian_24
001180,female,Asian,48,001180_female_Asian_48
001181,male,Asian,22,001181_male_Asian_22
001182,female,Asian,18,001182_female_Asian_18
001182-1,male,Asian,19,001182-1_male_Asian_19
001183,female,Asian,52,001183_female_Asian_52
001183-1,male,Asian,25,001183-1_male_Asian_25
001184,female,Asian,50,001184_female_Asian_50
001186,female,Asian,50,001186_female_Asian_50
001186-1,male,Asian,24,001186-1_male_Asian_24
001187,female,Asian,50,001187_female_Asian_50
001187-1,male,Asian,25,001187-1_male_Asian_25
001188,male,Asian,60,001188_male_Asian_60
001190,male,Asian,24,001190_male_Asian_24
001191,male,Asian,25,001191_male_Asian_25
001192,male,Asian,23,001192_male_Asian_23
001193,male,Asian,21,001193_male_Asian_21
001194,male,Asian,25,001194_male_Asian_25
001195,female,Asian,22,001195_female_Asian_22
001197,male,Asian,25,001197_male_Asian_25
001198,male,Asian,26,001198_male_Asian_26
001200,male,Asian,24,001200_male_Asian_24
001201,male,Asian,26,001201_male_Asian_26
001210,male,Asian,25,001210_male_Asian_25
001214,male,Asian,25,001214_male_Asian_25
001215,male,Asian,19,001215_male_Asian_19
001217,female,Asian,25,001217_female_Asian_25
001218,female,Asian,18,001218_female_Asian_18
001221,male,Asian,19,001221_male_Asian_19
001223,female,Asian,21,001223_female_Asian_21
001224,female,Asian,24,001224_female_Asian_24
001225,male,Asian,23,001225_male_Asian_23
001226,male,Asian,23,001226_male_Asian_23
001227,male,Asian,24,001227_male_Asian_24
001228,male,Asian,22,001228_male_Asian_22
001230,male,Asian,24,001230_male_Asian_24
001231,male,Asian,26,001231_male_Asian_26
001233,male,Asian,25,001233_male_Asian_25
001235,male,Asian,20,001235_male_Asian_20
001238,female,Asian,24,001238_female_Asian_24
001239,male,Asian,25,001239_male_Asian_25
001240,female,Asian,24,001240_female_Asian_24
001244,male,Asian,23,001244_male_Asian_23
001245,female,Asian,23,001245_female_Asian_23
001246,male,Asian,22,001246_male_Asian_22
001248,female,Asian,26,001248_female_Asian_26
001249,female,Asian,24,001249_female_Asian_24
001250,male,Asian,23,001250_male_Asian_23
001251,male,Asian,19,001251_male_Asian_19
001252,male,Asian,22,001252_male_Asian_22
001253,male,Asian,24,001253_male_Asian_24
001254,female,Asian,24,001254_female_Asian_24
001256,female,Asian,24,001256_female_Asian_24
001257,male,Asian,25,001257_male_Asian_25
001258,female,Asian,21,001258_female_Asian_21
001259,male,Asian,24,001259_male_Asian_24
001263,male,Asian,33,001263_male_Asian_33
001266,female,Asian,24,001266_female_Asian_24
001267,female,Asian,24,001267_female_Asian_24
001269,female,Asian,23,001269_female_Asian_23
001270,male,Asian,21,001270_male_Asian_21
001274,female,Asian,23,001274_female_Asian_23
001275,female,Asian,24,001275_female_Asian_24
001276,female,Asian,25,001276_female_Asian_25
001277,male,Asian,24,001277_male_Asian_24
001280,female,Asian,27,001280_female_Asian_27
001281,female,Asian,23,001281_female_Asian_23
001282,female,Asian,18,001282_female_Asian_18
001284,male,Asian,25,001284_male_Asian_25
001286,female,Asian,23,001286_female_Asian_23
001287,male,Asian,26,001287_male_Asian_26
001288,female,Asian,23,001288_female_Asian_23
001289,female,Asian,23,001289_female_Asian_23
001292,female,Asian,24,001292_female_Asian_24
001293,female,Asian,24,001293_female_Asian_24
001294,male,Asian,22,001294_male_Asian_22
001295,female,Asian,21,001295_female_Asian_21
001297,female,Asian,21,001297_female_Asian_21
001298,female,Asian,26,001298_female_Asian_26
001299,female,Asian,25,001299_female_Asian_25
001301,female,Asian,21,001301_female_Asian_21
001302,female,Asian,20,001302_female_Asian_20
001303,female,Asian,21,001303_female_Asian_21
001304,male,Asian,26,001304_male_Asian_26
